Date,Symbol,Company Name,Type,Split Ratio
8/29/2023,DMSL,Digital Media Solutions Inc,Reverse,1 : 15
8/28/2023,FFIE,Faraday Future Intelligent Electric Inc,Reverse,1 : 80
8/25/2023,RCRT,Recruitercom Group Inc,Reverse,1 : 15
8/25/2023,IDEX,Ideanomics Inc,Reverse,1 : 125
8/25/2023,ICCT,Icoreconnect Inc,Reverse,1 : 29.84
8/25/2023,CLVV,Clever Leaves Holdings Inc,Reverse,1 : 30
8/24/2023,MNTS,Momentus Inc,Reverse,1 : 50
8/24/2023,BTCT,Btc Digital Ltd.,Reverse,1 : 20
8/24/2023,AMC,Amc Entertainment Holdings Inc,Reverse,1 : 10
8/23/2023,TIVC,Tivic Health Systems Inc,Reverse,1 : 100
8/23/2023,SUNLQ,Sunlight Financial Holdings Inc,Reverse,1 : 20
8/22/2023,DBGI,Digital Brands Group Inc,Reverse,1 : 25
8/21/2023,SMX,Smx (security Matters) Public Ltd Co.,Reverse,1 : 22
8/21/2023,BQ,Boqii Holding Ltd.,Reverse,1 : 3.33
8/18/2023,VAPO,Vapotherm Inc,Reverse,1 : 8
8/18/2023,ADTX,Aditxt Inc,Reverse,1 : 40
8/17/2023,HSDT,Helius Medical Technologies Inc,Reverse,1 : 50
8/17/2023,CRVO,Cervomed Inc,Reverse,1 : 1.5
8/17/2023,AKTX,Akari Therapeutics PLC,Reverse,1 : 20
8/16/2023,WATT,Energous Corp,Reverse,1 : 20
8/15/2023,CRKN,Crown Electrokinetics Corp,Reverse,1 : 59.99
8/14/2023,MTEM,Molecular Templates Inc,Reverse,1 : 15
8/14/2023,MOGO,Mogo Inc,Reverse,1 : 3
8/11/2023,MULN,Mullen Automotive Inc,Reverse,1 : 9
8/10/2023,LTRY,Lotterycom Inc,Reverse,1 : 20
8/9/2023,SYTA,Siyata Mobile Inc,Reverse,1 : 100
8/7/2023,MOBQ,Mobiquity Technologies Inc,Reverse,1 : 15
8/7/2023,BNGO,Bionano Genomics Inc,Reverse,1 : 10
8/7/2023,ADIL,Adial Pharmaceuticals Inc,Reverse,1 : 25
8/4/2023,OTMO,Otonomo Technologies Ltd.,Reverse,1 : 15
8/4/2023,NCMI,National Cinemedia Inc,Reverse,1 : 10
8/4/2023,DUO,Fangdd Network Group Ltd.,Reverse,1 : 15
8/2/2023,SMFL,Smart For Life Inc,Reverse,1 : 3
8/1/2023,TAOP,Taoping Inc,Reverse,1 : 10
8/1/2023,MDVLQ,Medavail Holdings Inc,Reverse,1 : 50
8/1/2023,BRSH,Bruush Oral Care Inc,Reverse,1 : 25
7/31/2023,THTX,Theratechnologies Inc,Reverse,1 : 4
7/28/2023,UPC,Universe Pharmaceuticals Inc,Reverse,1 : 6
7/28/2023,ULY,Urgently Inc,Reverse,1 : 90.01
7/28/2023,OTRK,Ontrak Inc,Reverse,1 : 6
7/28/2023,KPLT,Katapult Holdings Inc,Reverse,1 : 25
7/28/2023,INVO,Invo Bioscience Inc,Reverse,1 : 20
7/28/2023,BIOL,Biolase Inc,Reverse,1 : 100
7/27/2023,VIEWQ,View Inc,Reverse,1 : 59.99
7/26/2023,BNTC,Benitec Biopharma Inc,Reverse,1 : 17
7/25/2023,OCX,Oncocyte Corp,Reverse,1 : 20
7/25/2023,ABVC,Abvc Biopharma Inc,Reverse,1 : 10
7/24/2023,BJDX,Bluejay Diagnostics Inc,Reverse,1 : 20
7/20/2023,SING,Singlepoint Inc,Reverse,1 : 400
7/20/2023,BGLC,Bionexus Gene Lab Corp,Reverse,1 : 10
7/18/2023,SNMP,Evolve Transition Infrastructure Lp,Reverse,1 : 30
7/18/2023,QNRX,Quoin Pharmaceuticals Ltd.,Reverse,1 : 12
7/14/2023,SNAX,Stryve Foods Inc,Reverse,1 : 15
